val_loss,train_loss
17.940053939819336,16.15863037109375
17.879976272583008,16.155858993530273
17.876771926879883,16.154743194580078
17.878618240356445,16.175779342651367
17.790157318115234,16.153207778930664
17.8131160736084,16.15909194946289
17.77728271484375,16.16598129272461
17.86149024963379,16.16931915283203
17.795433044433594,16.166637420654297
17.93812370300293,16.1707706451416
17.832704544067383,16.16691780090332
17.8475284576416,16.162368774414062
17.86095428466797,16.16106605529785
17.78459358215332,16.14810562133789
17.779102325439453,16.17829132080078
17.86429786682129,16.16253089904785
17.83367919921875,16.175125122070312
17.772188186645508,16.16530990600586
17.814910888671875,16.160293579101562
17.895784378051758,16.149898529052734
17.828710556030273,16.163103103637695
17.75702667236328,16.158306121826172
17.857086181640625,16.1544246673584
17.85871124267578,16.17218589782715
17.88404083251953,16.133974075317383
17.761377334594727,16.15669059753418
17.78528594970703,16.15294075012207
17.839712142944336,16.12142562866211
17.787723541259766,16.14960289001465
17.821121215820312,16.174489974975586
17.831539154052734,16.16683578491211
17.80951499938965,16.157516479492188
17.84499740600586,16.153688430786133
17.87381935119629,16.149423599243164
17.7955379486084,16.145540237426758
17.86845588684082,16.14008331298828
17.883888244628906,16.143024444580078
17.95311737060547,16.165285110473633
17.80971336364746,16.158626556396484
17.837169647216797,16.14006996154785
17.90120506286621,16.137836456298828
17.80594825744629,16.163057327270508
17.88187026977539,16.15815544128418
17.816009521484375,16.131418228149414
17.871078491210938,16.138782501220703
17.881742477416992,16.13654136657715
17.784378051757812,16.168960571289062
17.941877365112305,16.159421920776367
17.879444122314453,16.158706665039062
17.789155960083008,16.13991355895996
17.891088485717773,16.151592254638672
17.933406829833984,16.144290924072266
17.77722930908203,16.138927459716797
17.85588264465332,16.16641616821289
17.854568481445312,16.130416870117188
17.832304000854492,16.106037139892578
17.772642135620117,16.122196197509766
17.820283889770508,16.15622329711914
17.84946632385254,16.154062271118164
17.82232093811035,16.147811889648438
17.841646194458008,16.12757682800293
17.79875373840332,16.130050659179688
17.79823875427246,16.118114471435547
17.82305335998535,16.129878997802734
17.936918258666992,16.1301212310791
17.904190063476562,16.108993530273438
17.847440719604492,16.125696182250977
17.926576614379883,16.14633560180664
17.8614444732666,16.123149871826172
17.88292694091797,16.151748657226562
17.78614616394043,16.13396453857422
17.82650375366211,16.120981216430664
17.9188175201416,16.125469207763672
17.792160034179688,16.117908477783203
17.833667755126953,16.120006561279297
17.76660919189453,16.121477127075195
17.905874252319336,16.125978469848633
17.861818313598633,16.13577651977539
17.84065818786621,16.1241455078125
17.908058166503906,16.13566780090332
17.866514205932617,16.126129150390625
17.82879066467285,16.109434127807617
17.823955535888672,16.112930297851562
17.892057418823242,16.103801727294922
17.78846549987793,16.1044921875
17.89440155029297,16.134889602661133
17.79730796813965,16.109481811523438
17.76934051513672,16.12311363220215
17.85630226135254,16.121334075927734
17.81816864013672,16.121610641479492
17.849416732788086,16.09062957763672
17.809350967407227,16.126113891601562
17.850330352783203,16.121065139770508
17.779888153076172,16.106393814086914
17.89484214782715,16.117469787597656
17.79355812072754,16.097549438476562
17.94131851196289,16.089935302734375
17.764467239379883,16.138080596923828
17.777345657348633,16.107446670532227
18.010692596435547,16.10899543762207
17.968557357788086,16.160438537597656
17.837793350219727,16.08901596069336
17.935321807861328,16.12501335144043
17.905254364013672,16.138694763183594
17.857769012451172,16.130022048950195
17.84036636352539,16.122112274169922
17.8529052734375,16.119041442871094
17.7985897064209,16.11721420288086
17.859296798706055,16.119060516357422
17.795738220214844,16.07836151123047
17.829593658447266,16.106063842773438
17.8421630859375,16.126815795898438
17.91910171508789,16.077491760253906
17.85820960998535,16.128887176513672
17.869421005249023,16.115373611450195
17.865583419799805,16.112133026123047
17.912296295166016,16.13848114013672
17.884708404541016,16.101364135742188
17.806129455566406,16.12569808959961
17.938186645507812,16.11285972595215
17.87828254699707,16.10109519958496
17.845767974853516,16.101842880249023
17.826751708984375,16.11381721496582
17.818389892578125,16.098064422607422
17.750530242919922,16.102760314941406
17.842105865478516,16.11307716369629
17.925952911376953,16.122751235961914
17.764551162719727,16.0976505279541
17.81145668029785,16.10720443725586
17.91851806640625,16.107471466064453
17.82588005065918,16.110536575317383
17.860807418823242,16.096586227416992
17.821138381958008,16.118555068969727
17.846019744873047,16.11041831970215
17.998775482177734,16.121044158935547
17.82475471496582,16.111831665039062
17.823665618896484,16.083847045898438
17.81508445739746,16.085250854492188
17.904495239257812,16.101482391357422
17.80435562133789,16.08810043334961
17.919721603393555,16.096012115478516
17.83547592163086,16.095684051513672
17.79181671142578,16.09491729736328
17.898468017578125,16.10712242126465
17.83225440979004,16.09347152709961
17.874385833740234,16.08914566040039
17.872962951660156,16.107301712036133
17.947193145751953,16.106441497802734
17.86179542541504,16.086990356445312
17.996034622192383,16.12769317626953
17.84446907043457,16.11451530456543
17.946855545043945,16.128631591796875
17.88370704650879,16.1021671295166
17.794282913208008,16.10382080078125
17.844430923461914,16.098562240600586
17.900068283081055,16.081697463989258
17.889238357543945,16.087060928344727
17.789756774902344,16.102901458740234
17.862794876098633,16.097501754760742
17.778730392456055,16.101409912109375
17.844398498535156,16.058454513549805
17.827598571777344,16.09044075012207
17.847084045410156,16.10163688659668
17.88947296142578,16.1019229888916
17.813770294189453,16.105955123901367
17.90909767150879,16.099817276000977
17.78877830505371,16.093196868896484
17.848201751708984,16.102357864379883
17.902917861938477,16.10299301147461
17.801799774169922,16.11727523803711
17.963016510009766,16.096317291259766
17.79703140258789,16.09323501586914
17.990116119384766,16.106557846069336
17.895139694213867,16.07286834716797
18.02762794494629,16.094938278198242
17.906696319580078,16.085386276245117
17.95376205444336,16.09007453918457
17.952585220336914,16.073097229003906
17.939800262451172,16.09605598449707
17.801156997680664,16.11153221130371
17.88857078552246,16.116191864013672
17.879226684570312,16.1167049407959
17.89640998840332,16.094358444213867
17.845792770385742,16.073017120361328
17.877317428588867,16.105533599853516
17.884212493896484,16.117605209350586
17.908397674560547,16.110469818115234
17.862430572509766,16.092527389526367
17.8206729888916,16.09649085998535
17.94089698791504,16.094329833984375
17.93903160095215,16.096216201782227
17.83159065246582,16.094118118286133
17.771011352539062,16.10605239868164
17.87934684753418,16.09566307067871
17.88661766052246,16.08384895324707
17.803401947021484,16.075965881347656
17.953296661376953,16.077219009399414
17.931610107421875,16.075456619262695
17.8425235748291,16.103818893432617
17.883289337158203,16.08111000061035
17.916616439819336,16.109357833862305
17.805728912353516,16.0888614654541
17.883142471313477,16.08138656616211
17.80438804626465,16.090503692626953
17.80076789855957,16.087265014648438
17.906970977783203,16.118478775024414
17.949066162109375,16.071990966796875
17.907882690429688,16.066957473754883
17.94147491455078,16.089393615722656
17.92450523376465,16.07065200805664
17.899059295654297,16.09063148498535
17.831138610839844,16.080848693847656
17.87831687927246,16.084327697753906
17.80467414855957,16.089862823486328
18.057767868041992,16.087196350097656
17.82289695739746,16.084993362426758
17.8145751953125,16.10653305053711
17.851497650146484,16.08407211303711
17.91292381286621,16.11678695678711
17.825477600097656,16.101533889770508
17.91819190979004,16.076608657836914
17.82518196105957,16.09061050415039
17.814844131469727,16.080917358398438
17.768404006958008,16.068683624267578
17.90645408630371,16.094585418701172
17.84355926513672,16.095870971679688
17.874536514282227,16.06792640686035
17.923799514770508,16.109758377075195
17.884204864501953,16.11121940612793
17.888002395629883,16.100841522216797
17.94146728515625,16.088333129882812
17.8240909576416,16.08460807800293
17.943506240844727,16.0808162689209
17.887168884277344,16.085899353027344
17.88791847229004,16.103267669677734
17.772594451904297,16.06635093688965
17.829647064208984,16.116384506225586
17.841800689697266,16.106420516967773
17.900833129882812,16.09018898010254
17.804237365722656,16.0682430267334
17.87868881225586,16.086652755737305
17.88679313659668,16.09725570678711
17.77848243713379,16.091794967651367
17.84193229675293,16.101343154907227
17.79440689086914,16.09429931640625
17.851200103759766,16.120468139648438
17.86728858947754,16.055999755859375
17.858020782470703,16.086624145507812
17.914609909057617,16.098888397216797
17.916610717773438,16.087787628173828
17.707931518554688,16.10162925720215
17.895225524902344,16.08677864074707
17.86111068725586,16.086050033569336
17.80989646911621,16.079423904418945
17.867141723632812,16.06609344482422
17.77674674987793,16.10908317565918
17.89838409423828,16.08344841003418
17.784040451049805,16.087398529052734
17.88261604309082,16.09052085876465
17.76580810546875,16.073701858520508
18.015670776367188,16.073467254638672
17.758028030395508,16.08448028564453
17.877666473388672,16.084470748901367
17.801345825195312,16.084617614746094
17.752164840698242,16.08265495300293
17.823091506958008,16.06378936767578
17.908384323120117,16.082752227783203
17.9005069732666,16.086183547973633
17.839778900146484,16.099794387817383
17.84297752380371,16.074691772460938
17.997079849243164,16.075624465942383
17.851530075073242,16.1245174407959
17.80411720275879,16.07659149169922
17.84288215637207,16.110849380493164
17.827312469482422,16.082231521606445
17.882463455200195,16.098342895507812
17.921722412109375,16.095197677612305
17.89568328857422,16.079734802246094
17.954622268676758,16.091489791870117
17.738243103027344,16.073455810546875
17.83574676513672,16.072980880737305
17.85871696472168,16.079408645629883
17.874731063842773,16.041736602783203
17.855377197265625,16.008934020996094
17.835670471191406,15.985177993774414
17.820415496826172,15.996342658996582
17.87468147277832,15.998104095458984
17.84284782409668,15.969682693481445
17.850526809692383,15.988635063171387
17.852325439453125,15.983845710754395
17.87912940979004,15.978221893310547
17.881046295166016,15.985466957092285
17.812984466552734,16.003446578979492
17.863004684448242,15.963981628417969
17.8448486328125,15.99977970123291
17.894075393676758,15.970495223999023
17.884281158447266,15.97021770477295
17.851428985595703,15.99633502960205
17.86417579650879,15.986465454101562
17.836702346801758,15.99733829498291
17.856496810913086,15.993936538696289
17.872926712036133,15.981403350830078
17.869199752807617,15.981298446655273
17.88136100769043,15.958258628845215
17.858749389648438,15.974037170410156
17.88813018798828,15.989749908447266
17.85057830810547,15.978304862976074
17.861312866210938,15.973731994628906
17.853857040405273,15.969095230102539
17.86360740661621,15.964869499206543
17.888071060180664,16.008594512939453
17.87627601623535,15.977568626403809
17.879688262939453,15.96795654296875
17.88890838623047,15.956449508666992
17.922948837280273,15.976945877075195
17.88457489013672,15.956454277038574
17.863061904907227,15.968793869018555
17.83525276184082,15.965367317199707
17.866479873657227,15.958961486816406
17.880285263061523,15.970329284667969
17.844585418701172,15.972627639770508
17.855405807495117,15.987252235412598
17.876205444335938,15.982556343078613
17.912982940673828,15.966423988342285
17.86884880065918,15.956790924072266
17.865970611572266,15.976663589477539
17.891067504882812,15.954705238342285
17.854949951171875,15.969849586486816
17.885337829589844,15.966230392456055
17.846450805664062,15.981531143188477
17.88408088684082,15.987772941589355
17.88054084777832,15.940271377563477
17.89457130432129,15.957345008850098
17.87677001953125,15.973237037658691
17.88791847229004,15.971711158752441
17.85569953918457,15.962284088134766
17.850393295288086,15.9915189743042
17.852867126464844,15.98144245147705
17.844966888427734,15.973949432373047
17.883832931518555,15.992297172546387
17.836673736572266,15.958309173583984
17.86928939819336,15.983993530273438
17.899951934814453,15.956836700439453
17.92402458190918,15.957300186157227
17.87498664855957,15.967516899108887
17.852426528930664,15.966520309448242
17.860584259033203,15.97620964050293
17.852325439453125,15.949803352355957
17.906667709350586,15.947790145874023
17.887279510498047,15.978096008300781
17.8684139251709,15.980696678161621
17.862213134765625,15.962570190429688
17.850444793701172,15.959211349487305
17.9195613861084,15.964488983154297
17.8938045501709,15.970698356628418
17.89223289489746,15.985091209411621
17.86882781982422,15.950610160827637
17.87701988220215,15.958741188049316
17.8367862701416,15.975120544433594
17.88242530822754,15.96667766571045
17.941415786743164,15.986068725585938
17.942651748657227,15.97737979888916
17.86756706237793,15.974315643310547
17.902664184570312,15.956206321716309
17.912256240844727,15.961514472961426
17.8692626953125,15.979186058044434
17.91046142578125,15.95429801940918
17.924224853515625,15.940454483032227
17.9189395904541,15.984138488769531
17.893957138061523,15.962218284606934
17.883935928344727,15.971959114074707
17.893495559692383,15.968833923339844
17.923768997192383,15.980000495910645
17.88209342956543,15.958759307861328
17.917617797851562,15.990966796875
17.891502380371094,15.969983100891113
17.871673583984375,15.96828556060791
17.916154861450195,15.956080436706543
17.87947654724121,15.965466499328613
17.867225646972656,15.963069915771484
17.880722045898438,15.975427627563477
17.917932510375977,15.971467971801758
17.91745376586914,15.968301773071289
17.876317977905273,15.962158203125
17.922657012939453,15.980217933654785
17.8797550201416,15.947419166564941
17.935382843017578,15.957054138183594
17.905460357666016,15.945034980773926
17.90498924255371,15.970056533813477
17.907432556152344,15.975398063659668
17.86415672302246,15.964776039123535
17.881404876708984,15.956059455871582
17.915912628173828,15.951948165893555
17.909730911254883,15.949943542480469
17.9163875579834,15.940857887268066
17.910005569458008,15.968645095825195
17.89458656311035,15.9666166305542
17.902509689331055,15.963751792907715
17.900230407714844,15.974653244018555
17.92462158203125,15.948601722717285
17.8592529296875,15.970785140991211
17.898738861083984,15.978636741638184
17.88521385192871,15.969684600830078
17.904624938964844,15.955343246459961
17.892501831054688,15.944196701049805
17.89358901977539,15.958836555480957
17.898977279663086,15.93931770324707
17.86585807800293,15.95644474029541
17.89006233215332,15.969025611877441
17.875267028808594,15.968069076538086
17.891511917114258,15.96565055847168
17.905609130859375,15.94486141204834
17.876962661743164,15.94589900970459
17.92124366760254,15.978418350219727
17.89998435974121,15.969259262084961
17.88227653503418,15.947664260864258
17.865205764770508,15.951150894165039
17.888935089111328,15.961047172546387
17.898578643798828,15.965967178344727
17.897811889648438,15.970282554626465
17.90100860595703,15.944009780883789
17.86223030090332,15.95744514465332
17.870174407958984,15.963412284851074
17.89862632751465,15.97816276550293
17.90033721923828,15.96737003326416
17.8522891998291,15.939827919006348
17.880313873291016,15.971874237060547
17.938203811645508,15.960326194763184
17.902902603149414,15.957327842712402
17.895381927490234,15.968900680541992
17.885141372680664,15.981743812561035
17.91057014465332,15.958952903747559
17.91069793701172,15.960082054138184
17.898588180541992,15.95043659210205
17.882797241210938,15.959603309631348
17.86394500732422,15.952306747436523
17.882692337036133,15.933619499206543
17.87434196472168,15.9859619140625
17.90021324157715,15.983386039733887
17.938995361328125,15.963634490966797
17.88106346130371,15.924495697021484
17.886489868164062,15.967416763305664
17.920289993286133,15.96751594543457
17.879819869995117,15.942473411560059
17.90096092224121,15.965909004211426
17.912506103515625,15.988268852233887
17.907703399658203,15.944453239440918
17.906600952148438,15.942766189575195
17.88239288330078,15.951772689819336
17.87972640991211,15.989360809326172
17.87498664855957,15.952828407287598
17.901477813720703,15.967914581298828
17.898967742919922,15.928451538085938
17.888839721679688,15.962116241455078
17.88870620727539,15.944343566894531
17.86726951599121,15.950451850891113
17.892974853515625,15.955415725708008
17.85542106628418,15.940348625183105
17.907470703125,15.960419654846191
17.949209213256836,15.969949722290039
17.918790817260742,15.945971488952637
17.91399574279785,15.97760009765625
17.908018112182617,15.97000789642334
17.886856079101562,15.951642990112305
17.921749114990234,15.941601753234863
17.931608200073242,15.955209732055664
17.89589500427246,15.954608917236328
17.92076301574707,15.961714744567871
17.879718780517578,15.94640827178955
17.900859832763672,15.958030700683594
17.918434143066406,15.947257995605469
17.96357536315918,15.958927154541016
17.862506866455078,15.981008529663086
17.894283294677734,15.961483001708984
17.90824317932129,15.935409545898438
17.950538635253906,15.961186408996582
17.91312599182129,15.978271484375
17.94526481628418,15.951204299926758
17.90009117126465,15.955062866210938
17.89420509338379,15.945049285888672
17.933317184448242,15.94484806060791
17.911455154418945,15.956031799316406
17.8922119140625,15.948643684387207
17.87855339050293,15.976701736450195
17.901432037353516,15.963766098022461
17.93031883239746,15.95660400390625
17.890663146972656,15.946333885192871
17.87727928161621,15.952190399169922
17.870548248291016,15.94864559173584
17.90306282043457,15.940166473388672
17.89257049560547,15.973725318908691
17.893144607543945,15.938486099243164
17.920181274414062,15.962267875671387
17.945026397705078,15.940132141113281
17.93401336669922,15.951321601867676
17.888565063476562,15.965178489685059
17.92702293395996,15.932966232299805
17.904664993286133,15.954059600830078
17.94109535217285,15.937955856323242
17.899839401245117,15.95697021484375
17.87323570251465,15.956693649291992
17.88082504272461,15.976941108703613
17.903736114501953,15.933821678161621
17.93448829650879,15.962997436523438
17.920074462890625,15.980164527893066
17.94449806213379,15.95080852508545
17.919841766357422,15.946920394897461
17.924989700317383,15.96284294128418
17.927045822143555,15.935431480407715
17.92331886291504,15.945713996887207
17.883142471313477,15.966875076293945
17.97894287109375,15.94632625579834
17.996103286743164,15.936251640319824
17.884674072265625,15.963554382324219
17.942787170410156,15.97143268585205
17.902158737182617,15.945830345153809
17.911911010742188,15.955059051513672
17.95566177368164,15.979959487915039
17.832515716552734,15.960949897766113
17.92365837097168,15.964730262756348
17.912456512451172,15.963898658752441
17.88526725769043,15.946743965148926
17.954668045043945,15.962246894836426
17.9112548828125,15.929792404174805
17.895341873168945,15.954562187194824
17.890356063842773,15.961617469787598
17.916765213012695,15.948310852050781
17.91030502319336,15.936349868774414
17.899192810058594,15.949462890625
17.93216896057129,15.945272445678711
17.934486389160156,15.937931060791016
17.88027000427246,15.953902244567871
17.894460678100586,15.945950508117676
17.894115447998047,15.949856758117676
17.88315773010254,16.00554084777832
17.91488265991211,15.954195022583008
17.875734329223633,15.922539710998535
17.951011657714844,15.946839332580566
17.877235412597656,15.971464157104492
17.930686950683594,15.949316024780273
17.866939544677734,15.938639640808105
17.88155174255371,15.968375205993652
17.900360107421875,15.985767364501953
17.903806686401367,15.928689956665039
17.903749465942383,15.937371253967285
17.921464920043945,15.969025611877441
17.894136428833008,15.948905944824219
17.94046974182129,15.953022956848145
17.963586807250977,15.91635799407959
17.908588409423828,15.940193176269531
17.87425422668457,15.95065975189209
17.895456314086914,15.942614555358887
17.912540435791016,15.941850662231445
17.948467254638672,15.984611511230469
17.93563461303711,15.9350004196167
17.8778076171875,15.931925773620605
17.95722770690918,15.953730583190918
17.913116455078125,15.976707458496094
17.888912200927734,15.937021255493164
17.90023422241211,15.963695526123047
17.882211685180664,15.935591697692871
17.915218353271484,15.948995590209961
17.883529663085938,15.954963684082031
17.933656692504883,15.981287956237793
17.914291381835938,15.969265937805176
17.949344635009766,15.923789978027344
17.959041595458984,15.952718734741211
17.921398162841797,15.949899673461914
17.90715789794922,15.969718933105469
17.935087203979492,15.966474533081055
17.943401336669922,15.931758880615234
17.89814567565918,15.9563570022583
17.944488525390625,15.944913864135742
17.93849754333496,15.970846176147461
17.946992874145508,15.954944610595703
17.9028263092041,15.966626167297363
17.95390510559082,15.964533805847168
17.962894439697266,15.946471214294434
17.910371780395508,15.936569213867188
17.911861419677734,15.96586799621582
17.923748016357422,15.990103721618652
17.866737365722656,15.959357261657715
17.908937454223633,15.976799964904785
17.872953414916992,15.949289321899414
17.92140769958496,15.972007751464844
17.875328063964844,15.956645011901855
17.91420555114746,15.958381652832031
17.833683013916016,15.960227966308594
17.881874084472656,15.950077056884766
17.90376853942871,15.957355499267578
17.938936233520508,15.967696189880371
17.881616592407227,15.971933364868164
17.92873191833496,15.955273628234863
17.93940544128418,15.97912883758545
17.939184188842773,15.952570915222168
17.914148330688477,15.957308769226074
17.902099609375,15.951290130615234
17.92884635925293,15.94981575012207
17.93903350830078,15.962154388427734
17.940698623657227,15.958999633789062
17.899539947509766,15.945216178894043
17.835491180419922,15.964118003845215
17.924100875854492,15.977526664733887
17.90114402770996,15.976613998413086
17.90962028503418,15.962151527404785
17.89329719543457,15.959675788879395
17.914112091064453,15.944557189941406
17.954572677612305,15.953763961791992
17.911495208740234,15.957128524780273
17.88569450378418,15.97083854675293
17.923276901245117,15.963752746582031
17.90612030029297,15.959689140319824
17.89779281616211,15.941069602966309
17.90632438659668,15.953445434570312
17.94307518005371,15.961660385131836
17.89286994934082,15.935418128967285
17.944461822509766,15.943099021911621
17.89204216003418,15.964611053466797
17.92702293395996,15.91352653503418
17.90584373474121,15.946475982666016
17.925142288208008,15.953129768371582
17.892436981201172,15.95159912109375
17.89982795715332,15.967432975769043
17.939470291137695,15.95284366607666
17.869140625,15.938244819641113
17.899930953979492,15.941694259643555
17.911056518554688,15.956454277038574
17.92366600036621,15.944857597351074
17.88491439819336,15.941287994384766
17.945722579956055,15.951264381408691
17.91872215270996,15.929381370544434
17.9365177154541,15.952535629272461
17.92085838317871,15.945674896240234
17.941024780273438,15.963475227355957
17.888776779174805,15.991263389587402
17.92477035522461,15.95297908782959
17.902755737304688,15.945677757263184
17.96108055114746,15.929800033569336
17.887950897216797,15.942358016967773
17.881820678710938,15.969344139099121
17.91420555114746,15.961067199707031
17.882877349853516,15.939824104309082
17.906160354614258,15.937479019165039
17.91438865661621,15.94134521484375
17.91676902770996,15.957864761352539
17.89292335510254,15.954919815063477
17.960681915283203,15.930211067199707
17.918119430541992,15.959997177124023
17.890810012817383,15.984313011169434
17.89244270324707,15.944873809814453
17.921598434448242,15.949560165405273
17.93355369567871,15.9414701461792
17.909549713134766,15.944990158081055
17.9205265045166,15.947654724121094
17.921058654785156,15.949498176574707
17.9157657623291,15.983513832092285
